0,1,2,3
"sinceramente nao primeira nao mas na segunda eh de foder, te odiamos seus nordestinos fdp, os que mais foram roubados por esse fdp e ainda votam nele",True,True,True
"mention E antes de falar mais coisa,sou nordestino também,o cara se expressou da forma q ele queria DENTRO da própria casa e foi gravado de má fé,tenho crtz q todo mundo já falou algo com amigo ou família q se vazar na Internet ia dar muita merda,mas como o cara é famoso,e é gay...",False,False,True
"mention, o Catioca ta cansado de bandidagrm, mas tb ta cansado de covardia das forças policiais, PRINCIPALMENTE DA GUARDA MUNICIPAL Carioca. Os caras não tem treinamento adequado e sentam a madeira em todo mundo. Chega dessa merda.",False,False,True
"mention Po vey, tu vai negar que a gente não tá fodido e na miséria? Somos o pior em tudo como disse Lula, tamo na merda a décadas e a gente só elege os mesmos bandidos, tu é nordestino tb e não se revolta com as nossas escolhas ? Acha que estamos bem ?",False,False,True
"Desconta na frustração. Parabéns. Já tem serviço para o ano q vem ,de serviço estará cheio o senado .mas tbm de lixo.o mineiro, safado",True,True,True
"mention Comunas, o saco já explodiu com essa luta de classe constante, incluindo feminismo/machismo, pobres/ricos, trabalhadores/patrões, sulistas/nordestinos, brancos/negros, ateus/crentes, vão a merda, e fora #ForaLulaLadrao! Agora é #ZemaPresidente #NOVO30, #MoroVice, MARCEL e DELTAN",True,True,True
"mention ISSO E DISCURSO DE DITADOR. GENTE!! Pelo amor de Deus, esse verme virá, se ganhar, perseguir a tds inclusive o povo mineiro porque o Zema não o apoiou. Um lixo parece Fidel Castro!!",False,True,True
mention Um bracinho fino desse trombando um nordestino comedor de cuscuz não aguenta dois minutos. Falar merda na internet é fácil demais.,False,True,True
"Eu concordo com o Lédio. Acho q perfis oficiais não deveriam entrar nessa de ficar zoando o outro. (O nosso faz isso tb). Deixa pro torcedor. Os ânimos já estão muito acirrados! Ontem teve merda no Maracanã Mais, com direito a PM mandando paulada nos torcedores. MARACANÃ MAIS!",False,False,False
"mention Absurdo é ter o Rodrigo Pacheco como presidente do senado, um subserviente dos ministros do STF, com uma atuação medíocre como representante do povo mineiro e dos brasileiro, deixando nossa constituição ser jogada no lixo, querendo agora lamber as botas do 🦑p/ tentar se reeleger",True,True,False
mention O nordestino hoje passa vergonha por conta das falcatruas que foram feitas nas urnas do NE. PT lixo!,False,False,True
"o que eu acho muito bem feito pra esses branquelos sulistas daqui que juram que são europeus, e quando chegam lá são tratado com inferioridade pra deixarem de ser vira latas de lixo gringo.",True,True,True
Nordestinos desgraçados Vão pra desgraça,True,True,True
"Aos Nordestinos de bem minhas desculpas, mas a maioria daí é um bando de FDP q tem que se Fuder mesmo. Acho q foi até bom terem reeleito um bando de Esquerdistas ladrão aí, pois assim vocês se fodem mais. Pois adivinha? A picanha q te prometeram na verdade vai ser o seu cachorro.",True,True,True
sulistas comam minha merda smtem,True,True,True
"não ironicamente liguei pra fábrica de guaraná mineiro pra perguntar se eles não me vendem um fardo de pitchulinha zero, visto que não acho essa merda pra comprar em lugar nenhum gente ces n sabem onde vende pitchulinha de mineiro zero não???? pelo amor de deusssss",False,False,False
"Estou prestes a fazer uma merda em que vou botar culpa na bebida, aguardem",False,False,False
"mention Devia trocar de sulista pra fascistinha de merda, fik a dika",True,True,True
"mention Sou nordestino, do sertão da rapa, e sim como 3 vezes ao dia e trabalho também, nem por isso te quero no poder Zé ruela, que desculpa feia pra tentar enganar os pobres, tu engana os analfabetos cabeça dura que só assiste tv a globo lixo mais o resto tu não engana não",False,True,True
mention ESSE PREFEITO DEVE SER PARENTE DE HITLER. FAZER DIVISÃO DE UM PAÍS POR CAUSA DE UM MERDA. QUE CHAMA NORDESTINO DE COMEDOR DE CAPIM.QUE MERDA DE PREFEITO LIXO.,True,True,True
"Lixo de clube. Detalhe, a cretina é “diretora de responsabilidade social” Diretora do Flamengo casada com Landim ataca nordestinos em post sobre eleição | flamengo | ge",False,True,True
"mention Vc não parece que um ser pensante, como um pensava. Fica experto. Já leu s história de JK.Vê se te quer mesmo ser candidato à presidência. Mineiro fala pouco. Vc só tem falado ( me discípulos)MERDA",True,True,True
acho que a pétala tem a mesma energia que os crentes que desejam que o nordestino morra na seca #AFazenda14,False,False,True
"mention Um lugar q vai só a bosta da elite é claro q não querem lula na cadeira de presidente, chora elite escravagista, vai ter sim um nordestino pela terceira vez na cadeira, e vai fazer o Brasil feliz d novo para o povo, pq pra vcs o q importa é que nós o pobre morra d fome",False,False,True
"mention Vcs falaram mal do Nordestino, seu presidente fala mal do Nordestino pra que querem propaganda lá pra achar que podem enganar façam o favor vcs não respeitam ngm de lá agora quer que seu lixo de propaganda enganosa chegue lá",False,False,True
"mention Esse acéfalo, depois do GOLPE DO BAÚ, virou chacota e não dá uma bola dentro. Ele deveria pedir ao sogro uma boquinha na Praça é Nossa. Esse filhote de coronel faz parte do passado nordestino, ainda bem! Volta pro lixo da história!",True,True,True
"mention Ainda em plena quinta feira, horário merda, sair do trabalho e ter que ir é osso, Já fiz muito essas loucuras, carioca é só clássico mesmo.",False,False,False
"O marido dela se mostrou o mesmo lixo que a mulher. Landim vê desabafo em post de diretora do Flamengo contra nordestinos: Ela tem direito de se posicionar Perguntado se caberia um pedido de desculpas, presidente rubro-negro responde: O problema não é meu, é da minha mulher",False,True,True
Carioca que votou nessa mulher jogou o voto no lixo,False,True,True
mention quanto voce esfrega na cara do nordestino que a região dele é o supra-sumo do lixo em gestao publica os cara fica em negaçao.,True,True,True
"mention COM FÉ EM DEUS,VENCEREMOS A INTOLERÂNCIA,O RACISMO,A HOMOFOBIA E TUDO QUE ESSE LIXO DEFENDE E ESSE GOLPE CONTRA O POVO NORDESTINO!!!",False,False,False
mention não? Colocar esse “TORCEDOR MINEIRO” pra narrar nosso jogo AKI é nojento!,True,True,False
mention mas fico muito merda pedro,True,True,True
"mention Assim como so nordestino deveriam fica la e nao vim pro sudeste e sul ne? Ja q gosta de sofre q fiquem la ou vao pra bahia q é tudo de bom em evolucao pro povo, olha a merda q vc falou.",False,False,True
"mention Começou a maldade petista com os nordestinos, vocês são uns desgraçados!!",True,True,True
"mention Eu falar que isso ficou uma merda é crime ? Deve ser né, não pode falar nada contra nordestino que é preconceito 🤦🏻",True,True,True
"mention Morra deitado amor da minha vida, sulista da shopee 💕",True,True,True
"mention Essa desgraça de Presidente, nunca fez nada pelo Nordeste!!!! Ele matou os Nordestinos na pandemia, essa é a verdade. Sfd...Fdp...",True,True,True
O clube Atlético Mineiro vai jogar contra um time q se chama CARABOBO A chance de dar merda é grande,True,True,True
"mention Eh uma situação menos delicada q a do Clube Atlético Mineiro, até pq se fosse mais eu estaria na merda",True,True,True
Bilhões na Rouanet? Bilhões pra Globo lixo? Bilhões/ financiamento de ditaduras? Banqueiros espertalhões na era petista? Etc...... . Zeca O Ciro Sadi Inacreditável Paulista Grêmio Jornal Nacional Nordestinos,True,True,True
"mention Se páginas lixo como vocês chamam de Bolsonarista , então dá pra entender que o cara é HONESTO. Combater COMPRA DE VOTO agora é impedir que nordestinos votem?",False,False,True
"mention sulista e lixo é a mesma coisa, simples assim",True,True,True
"mention cala boca, vc é sulista seu estado é um lixo e só tem homossexual ai",True,True,True
"mention Sim, Mas a maneira como o pessoal daqui do tt fala, o “sulista e um lixo” mas eles fazendo igual são lindos",False,False,False
só gosta dessa merda quem é sudestino/sulista vsf uma porcaria esse horário de verão,True,True,True
"mention ele meteu que tem até amigo nordestino kkkkkkkk a frase mais 2015 possível, meu deus e convenhamos que o cheirinho de merda vinha havia ANOS, só que a gente dava o benefício da dúvida porque vai que ele mudou ne? só que não rs",False,False,False
"Tô gostando do Vitor fazer experiências no carioca,quando vier brasileiro ele já saberá o que fazer, assim eu espero 🙏🏾 Contra o Madureira foi uma merda, hoje eu tô achando bom #Flamengo #carioca",False,False,False
pq adiou o campeonato mineiro?? qual a merda que a fmf fezz,True,False,False
"mention na minha opinião o meta ainda ta bem merda e ta impossivel bildar um time bom de veradade nele, pq tudo que vc prepara pode ser counterado ou forçar vc a gastar seu terrastal",False,False,True
"mention Falando a real, carioca vale bosta nenhuma, campeonato lixo Seria mais rentável para o Flamengo fazer amistosos na china etc",True,True,True
"Lula liderou em 14 estados e teve a maioria dos votos de brasileiros e brasileiras que moram no exterior (dados do TSE), mas ontem eu vi um show de xenofobia nas redes. Gente desejando que o povo nordestino morra de fome, de sede, por falta de saneamento (+)",True,True,False
"finalmente acabou essa merda de copa, pode vir campeonato mineiro 🐔",True,True,True
"Sulista fdp, tudo culpa dos sulistas",True,True,True
mention Impressionante é que só nordestino que fala merda,True,True,True
"mention É preciso ser burro demais! O cara é nordestino, de origem pobre e de cor, td o que o Bozo desrespeita! Vergonha de vc, Rivaldo! Fim de carreira é o ó, precisa disso para chocar, não é? LIXO!!! 🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮",False,True,True
mention Falaram isso do lula também kkk vc acha que o nordestino não vai mais eleger merda?,False,True,True
"#BDRJ Fachel, tirando a coleta de lixo qual serviço público funciona no RJ? Nenhum! Mas quando o carioca, de forma esmagadora reelege o Gaguinho é porque está satisfeito. Agora não adianta chorar.",False,False,True
"Jamais entenderei o milho servido no pratinho de isopor com colher. A espiga é a coisa mais prática, linda e não gera lixo. Carioca importando hábito tolo.",False,False,True
"mention Sou nordestino e aq estar em festa por esse lixo se tornar presidente pela 3 vez, o povo sofrido e pobre do nordeste infelizmente tem o ladrão de 9 dedos como herói infelizmente, aq mais parece uma Venezuela cheio de desocupado na miséria.",False,True,True
"mention GRANDE MERDA....EU PREFIRO NORDESTINO QUE TENHA FUTEBOL E CARATER PRA ATUAR NA SELEÇÃO, ASSIM COMO RIVALDO O FEZ.",False,True,True
Perdi as esperanças desses sulistas desgraçados😭,True,True,True
"mention É insuportável ser político ao lado do pobre nesse país, metade dessa desgraça é uma mistura de redneck com nazi radicais. Sinceramente, se fosse eu no lugar do Lula, mandava tudo à merda e ia curtir c/ a Janja em alguma praia nordestino pro resto da vida.",False,True,True
"mention lado mal eh a cabeça da mia pih ka, o mlk fala merda de nordestino e o cara q fez exposed é o vilao malvado uiui protejam meu proplayerzinho",True,True,True
Lixo = nordestino,True,True,True
"mention O filho de uma rapariga é do nordeste, não fez car4lha nenhuma lá, é uma das regiões do Brasil que se fod3ram com esse fdp. Mas, o imundiça é idolatrado por lá. Antes que falem merda, sou nordestino.",True,True,True
"mention Comunas, o saco já explodiu com essa luta de classe constante, incluindo feminismo/machismo, pobres/ricos, trabalhadores/patrões, sulistas/nordestinos, brancos/negros, ateus/crentes, vão a merda, e fora #lulagangster ! Agora é #ZemaPresidente, #MoroSenador, MARCEL e DELTAN.",True,True,True
"mention 4 a mais de quê? Campeonato Mineiro? Seu time é um lixo cara, n queria comparar com o Vasco n",True,True,True
Meu Deus vcs trocaram um cara gay psiquiatra poligâmico lindo e nordestino por um menino sem sal e que nitidamente tem as ideia errada até quando ele só tava parado dentro da casa de vidro achando que tava sla no tapete vermelho já dava pra saber que só merda sairia daquela boca,False,True,True
"mention Manda embora essa merda, O clube Atlético Mineiro é do povo, não é nem direita e nem de esquerda, tira esse lixo do Galo",True,False,True
mention São os mesmos nordestinos que mantém esse lixo no cenário político que levaram o lula para o segundo turno em troca de cabresto.,True,True,True
Esses FDP falam mal do nordeste e dos nordestinos mas fim de ano tão aqui passando férias,True,True,True
mention Parabéns a população carioca que elegeu lixo mais uma vez para o governo do Estado,tóxico,True,True
"mention Os jumentos bolsonaristas piram! Tentaram até impedir os nordestinos de votar...Nem com golpe essa súcia de FDP consegue ganhar!!! Chupem, bando de FDP!!!!!🤣🤣🤣",True,True,True
Nordestinos do Brasil vamos botar essa canalha almasebosista no lixo da história. Xenófobos Canalhas,True,True,True
"O fdp n tira nem 400 na redação do Enem nem se fraudasse, mas pra ele os nordestinos elegeram o Lula pq são burros e analfabetos Mano se tu conseguir ler um gibi inteiro da turma da Mônica eu te dou parabéns",True,True,True
Olhando os livros q se encaixava na promoção e apareceu vários anti feminista da mesma autora Pensei q ia ser algum tipo de crítica ao feminismo em questão racial Mas aí descobri q é de uma deputada sulista antifeminista q só fala merda O pior é as mais de 2000 vendas dele,True,True,True
mention Ele não está errado. Sou Nordestino e me sinto triste muitos ainda acreditarem nesse lixo!,False,False,True
mention LIXO SULISTA!,True,True,True
mention Nós nordestino temos fogo nas ventas e sangue nos olhos! Agora tira essa merda da prefeitura e ponto final !,False,True,True
mention sulistas fdp será que eles nao sabem pensar,True,True,True
"QUEM FOR SULISTA OU VOTOU 22 DEIXA DE ME SEGUIR AGORA. ME DA BLOCK PFVR, NN QUERO LIXO AQUI, VÃO TOMAR NO CU DE VCS.",True,True,True
"Os flamenguista estão igual a gente com o sub23, fala o ano inteiro que é para usar os mais jovens no cariocalixo, quando o time usa só dá raiva 😂",False,False,True
mention como assim jogaram lixo em ti,True,True,False
"mention 60.000 de brasileiros...nordestinos analfabetos,por aí.véio babaca.muita ajuda$$___lixo",True,True,False
mention kk ate queijo mineiro eh melhor do q essa merda,False,True,True
mention Nadou tanto na merda de Balneário que já começou a soltar pela boca. O ponto da menina é o dinheiro mal investido em uma coisa que não serve pra nada. Sulista é burro ou mal caráter?,True,True,True
mention defende a família isso basta pra mim,False,False,True
"mention Jaenara, em 2016 minha cidade (capital) escolheu Doria ao invés de reeleger Haddad como prefeito. Eu votei no Haddad mas a cidade foi lixo e todos pagaram por isto. Em 2018 aprendeu. Este ano quem fez isto foi o lixo/viralatas do interior/litoral ao preferir o milico carioca.",False,False,True
mention gente podre que claramente não é nordestino ou tem cabeça cheia de merda,True,True,True
"mention Primeiramente tu tem que te preocupar com o lixo do teu time que não tem mais brasileiro, mais libertadores, mais carioca que o meu",False,True,True
"mention Sou nordestino e não vou da ouvido a esse lixo. Que se transvestir em corpo de humano. Agora só não venha pedir desculpa, que vou mandar tomar no cool",False,True,True
Mais de 3 mil OBRAS PARADAS no Gov BOZONAZI Aí SP vai e elege o LIXO CARIOCA,False,True,True
Por enquanto: Paulo lixo e Alisson o príncipe???? Vamo ver até que horas não confio em sulista,True,True,True
mention só os desgraçados dos sulistas,True,True,True
"Bolsonaro odeia nordestino, vamos mostrar que odiamos ele também! Lixo.",False,True,True
mention Eu sou mineiro e acho ela um lixo!!!,True,True,False
mention QUE SE FODA. QUE MORRA PELO BEM DO BRASIL OU ELE VAI MATAR MILHARES DE PESSOAS. DE FOME. SEDE(NORDESTINOS) ROUBANDO. ASSALTANDO O BRASIL. NAO SOU DEUS MAS VEJO A MORTE DE UM PELA VIDA DE MILHARES.,True,True,False
"mention Enfia no teu nariz. Sou mineiro, lixo desgraçado.",True,False,True
tô começando a ficar triste KKKKKKKK vão tomar no cu sulistas de merda,True,True,True
Maluco tá que nem pinto no lixo nessa mudança na ponte-aérea. Já já fica mais carioca que o Gabi.,False,True,True
To rindo dos memes com os sulistas mas antes DEIXA EU IR EMBORA DAQUI ELES TAO ME TORTURANDO TODO DIA TENDO QUE ENGOLIR SAPO DE GENTE FDP RACISTA,False,True,True
mention Grande parte da torcida do Flamengo vem do Nordeste e vc e sua esposa falando mal dos Nordestinos Vai tomar no ..... Mal agradecidos à torcida Nordestina que apoia esse LIXO DO flamengo,True,True,True
"mention Piada é esse teu time sem título comemorando vitória na quinta rodada do campeonato carioca, em que a última vez que seu time ganhou, um empresário de merda levantou o troféu antes dos jogadores 😂😂😂😂",True,True,False
mention Malditos nordestinos. Cabeças chatas FdP. Levem esse ladrão de volta para Garanhuns. #malditosnordestinos,True,True,True
mention Gil também era negro e nordestino e foi aquela merda que todo mundo sabe.,False,True,True
mention tinha que ser nordestino pra falar uma merda dessa,True,True,True
"mention Falou pra caralho, escreveu um monte, quase gastou todos os espaços do Twitter e escreveu uma grande merda. Aposto que é um nordestino que ficou com raiva dos sulistas xingando a gente e ainda tem a cara de pau de torcer pra Flamengo.",True,True,True
"mention E ainda por cima Nordestino defendendo um Lixo que mandou ele comer capim e chamou a todos de burro. Não me mata de vergonha não, pelo amor de Deus! Tenha amor próprio..",False,True,True
"mention Que vergonha ver o que também é NORDESTINO como eu! Achei que só os menos informados votavam na carniça, mas percebo que tem carniça de todos os preços. Lixo!",False,True,True
"mention E além de tudo é bolsonarista e xenofóbico com nordestino por que a grande maioria é petista e elegeu o Lula. E sim, a partir do momento que uma pessoa com essa contagem de seguidores faz merda, ela obviamente vai ser crucificada pq adivinha? ela ta literalmente nos holofotes",False,False,True
"pouco se fala dessa cultura carioca de tomar cerveja nesses copinho plástico de aniversário de criança, é um lixo tomar cerveja nisso cabe 3 gole",False,True,True
mention Caramba não tem outro pra colocar apresentar o GE? Aquele carioca que tá lá é Horrível. Onde acharam? No lixo? Aliás todos apresentadores cariocas são horríveis. Por isso Grupo Globo tá falindo.,False,True,True
"mention Mas quem aqui defende o filho da puta do Putin, tomara que ele perca essa guerra, morra, e quanto aos problemas aqui no Brasil, a galera Bolsonarista é que fala que Nordestino merece passar fome, e ignora as 33 milhões de pessoas em insegurança alimentar, a gente liga pra isso 👍",False,False,True
mention Puta merda!!!!!! Tenho certeza que esse cara é carioca e flamenguista pra ser tão burr*,True,True,False
"mention Campeonato Mineiro é pré temporada,levar esse campeonato a sério é bizarro,simplesmente lixo.",True,True,True
mention Menos lixo no território nordestino 🙌🏽🙌🏽🙌🏽,False,True,True
"Vão soltar fogos dentro do cu de vocês, sulistas fdp",True,True,True
mention Ela é uma safada isso sim....cachorra nojenta filha da mãe...lembrando q tô no direito de responder sou nordestina com orgulho..essa coisa q fala mal do nordestino por pensa diferente dela simplesmente um lixo de pessoas.,True,True,True
"mention O merda do seu presidente está deixando um rombo de 785bi, deixou os bolsistas sem grana, deixou os pensionistas sem salário, nordestino sem carro pipas, universidades sem dinheiro, Sus sem grana, o sujeito é.erda mesmo, janeiro vai está na papuda ou em bangu.",False,False,True
"mention Qualquer lugar será melhor do que a transmissão da Record, o SBT é ruim, mas ainda dá pra assistir, agora esse lixo dessa emissora chamada Record não teve uma transmissão decente no carioca passado.",False,True,True
PUUTA MERDA SUTAQUE CARIOCA QUEBRA MTO,False,False,True
Na guerra entre Rio e São Paulo eu acho os dois um lixo mas pelo menos o carioca é engraçado.,True,True,True
"Ai ai, acompanhava o cara desde 2014 mas agora é só decepção, já sabia pq quem cala consente mas ser podre a esse nível, ser nordestino é ler e escutar cada merda em rede social, podridão define",False,True,True
Tô cada vez mais ansioso pra ver a derrota desses infelizes! Onde já se viu impedir os Nordestinos de votarem? DESGRAÇADOS!!,True,True,True
"nordestinos agradecem, não gostamos de lixo nas ruas",True,True,True
MORRA SULISTAS MORRAM,True,True,True
SUL LIXO SULISTAS LIXO,True,True,True
"mention Vcs é que acham que Nordestino é besta! O lixo da história desse país chamado Bolsonaro, aqui não se cria!",False,True,True
"Jogo ruim demais, queimou meus olhos... Por isso defendo os jogos iniciais do Carioca em Moça Bonita, Conselheiro Galvão, Portuguesinha, saudoso Bonsucesso... Campeonato Carioca é pra juventude conhecer o Rio de Janeiro, não pra queimar grana com jogo merda no Maracanã.",True,True,True
"3. Que são de difícil compreensão para os forasteiros, mas tão significativas quanto as tradicionais, ao menos para os nativos. O carioca desconhece a pontualidade, é incapaz de entender que fila não existe para ser furada, não tem cerimônia alguma em espalhar lixo",False,True,True
vcs q estao falando dos nordestinos VAO TUDO DE FUDER VCS SAO UMAS PRAGAS Q ELEGERAM ESSE ASSASSINO E CONTINUAM VOTANDO NELE VCS SAO PODRES BANDO DE LIXO,False,True,True
"mention Não tem uma negra no vídeo, sou as sulistas de dinastia europeia que se sentem superiores. Lixo de gente!",True,True,True
Eu ia chingar os sulistas mas Cássio e Tite não merecem isso. Mas 95% de lá é lixo humano,True,True,True
"Kkkkkkk eu não tô acreditando que Santa Catarina, os sulistas que se acham superior, estado onde o céu é mais azul (mentira só chove nessa merda) elegeu isso aqui? Kkk Sério a vontade é de me mudar para o nordeste é grande",False,False,True
"Povo nordestino VAI TOMAR NO SEU CU, SEU LIXO #DebateNaGlobo",True,True,True
"Vergonha esse PR do CRF misturando o clube com política ....gado fdp, vc passa o clube continua...recado TB para a esposa xenófoba.. q agrediu os nordestinos com suas palavras preconceituosas contra um povo trabalhador ...",True,True,True
"Eu to indignado vei, é muito difícil ser nordestino, é muito difícil torcer pra time do nordeste, isso é inadmissível, vai tomar no cu cbf, enfia os mandos, a multa, o ponto e o Vasco tudo na desgraça do teu cu, bando de arrombado, sulistas de merda, odeio vocês bando de cuzao",False,True,True
eu peço pra q vcs não votem no Zema pq ele é enorme (um enorme lixo uma nojeira sem tamanho) e o povo mineiro merece toda a grandeza dele goela abaixo nos próximos 4 anos,True,True,True
mention Miséria é votar em quem destrata nordestino mas a raça de escrotos que o elegeu vai voltar pro lixo de onde saíram. Vtnc. Miliciano aqui passa mal.,False,False,True
mention Que merda isso ! Porra! Mirella em total crescimento nas redes sociais e esse leso faz isso! Nordestino bolsominion é o fim !,False,True,True
"mention Petistas vermes, tirando agua do povo nordestino q Bolsonaro levou ! 🤬🤬🤬 seu merda fica propagando fakenewsde bolsonaro...toma vergonha na cara , ja roubaram tudo, as eleições, não era nem pra vcs estarem ai ...Comunista nojento🤮🤮🤮",True,True,True
"mention Falar isso aí é a mesma coisa que falar que o Flamengo odeia nordestino por causa da primeira dama. Acha bom ou ruim, mas essa justificativa é merda, não dá pra chamar um país de racista morando no Brasil.",False,False,True
"mention da presidência do senado , sou mineiro e esse encosto nunca me representou!",True,True,False
"mention Deixa a menina, a gente não vai ganhar mesmo o campeonato brasileiro e já ganhamos a Liberta e a Copa BR, principalmente depois daquela diretora fdp postar aquela merda sobre nordestinos. Ela não vai ser menos flamenguista só por um jogo que não vale nada.",True,True,False
"queria falar que um desses sulistas desgraçados filhos da puta é o meu pai, É O MEU PAI",True,True,True
loira e sulista mas é CLARO q ia votar no lixo ne,True,True,True
Infelizmente tenho que olhar pra cara desses sulistas fdp todo dia!,True,True,True
se deixarem acontecer essa merda vai ser SACANAGEM com o carioca que pega esse lixo de transporte,False,True,True
mention O que o nordestino n faz por dinheiro né pivete. Até se muda pra essa merda de lugar,False,True,True
"mention Manda o carioca rever as merda dos jogos dele, o cara simplesmente N sabe a função dele em 3 jogos. Chega a ser patético o nível que ele se tornou, ou enrao só era carregado pelas outras lines, horrível dms",True,True,False
"mention Nordestino não quer mais ser mantido na miséria pra favorecer seus discursos não, você mantinha os nordestinos como se fosse um zoológico, pra mostrar pro mundo o quanto o Brasil é pobre, mas nordestino quer progresso, quer ter tudo pra evoluir. E com PT não dá. 14 anos no lixo.",False,False,True
mention Fico. Imaginando pessoas como você (deve não ter estudo nenhum. Postar tanta. Merda. Primeiramente estude e poste verdades não essas porcarias. O. Janones em si e5 a vergonha de Minas digo isso sou mineiro ele é o Maria vai com as outras. Ondmeoaga mais ele vai. Boa semana.,True,True,True
sulista só é merda pq mora perto da Argentina,True,True,True
sulistas desgracados,True,True,True
"mention Escrevo mau sim, sabe pq? Culpa do PT sou nordestino analfabeto de pai e mãe, ja pedi esmola e catei lixo para sobreviver. Acreditei nas palavras fáceis do Lula e hoje pago o preço caro por isso. Não precisa me agredir verbalmente sou analfabeto mais sou educado",False,False,True
mention Ô seu vagabundo!!!! Bolsonaro jamais atacou os nordestinos você sim os enganou e está tentando enganá-los novamente. FDP.,True,True,True
"mention Tem que ser demitida, esse lixo de ser humano viaja para o nordeste com o proprietário dinheiro do nordestino que paga sócio torcedor, sou flamenguista mais essa pessoa não me representa",False,True,True
"Quanto mais ódio e preconceito Bolsonaro destilar aos nordestinos, mais votos ele perderá. Os nordestinos tem mostrado que são mais inteligentes do que os sulistas e os centro-oestinos, por exemplo. Sou de Goiás, mas não votei nesse lixo.",True,True,True
"mention Vi um vídeo em um avião, todos tirando o sarro do padre ortodoxo, e o sotaque era , pasmem, nordestino, que continuem má merda ,façam o L seus burros",True,True,True
mention Você é um lixo. Traidor e mentiroso é você. O povo mineiro sabe quem vc é.,True,True,True
mention e o nordestino vsi ficar na merda ?,False,False,True
mention “Zé ruela” tinha que ser sulista pra ter um xingamento tão merda kskskskssksksk,True,True,True
Não sei pq nordestino torce por esse lixo,False,True,True
mention O campeonato de vocês é um lixo que não supera o carioca,False,True,True
"Cara que ódio, eu sabia que msm com o Lula ganhando o carioca BURRO q votou nesse LIXO de governador ia fazer o Rio virar um inferno",False,True,True
Que campeonato lixo é esse carioca viu. Pqp.,False,True,True
"mention Vc nordestino, q tem um picareta n senado, vulgo Draculino, ele apoia outro vagabundo bandido, q fez isso em outro país e deixou vcs na merda. lembresse disso p sempre.",False,True,True
"mention ser o mais votado no meu Estado. O cara é um playboy que nunca bateu ponto no trabalho ou andou de lotação, certamente, foi criada com 3 babas 5 empregadas. Tristes tempos estamos vivendo em nosso país. #LulaNoSegundoTurno",False,False,True
"mention Cara eu sou nordestino também e vc sabe que só foi uma piada de mal gosto, vc conviveu MT tempo com o Kami pra saber que ele não é isso q tão falando. Falar merda todo mundo fala td dia, inclusive quem tá cancelando ele, mas as ATITUDES do Kami NUNCA foram de ódio ou desrespeito.",False,False,True
"mention Eu também penso assim, mas sabemos que no mundo real a coisa é diferente. Vai ter torcedor comprando manchete da mídia falando merda e se jogar mal o Carioca até o mundial já teremos críticas mais pesadas.",True,False,False
"mention Tu és um vagabundo e não à toa se apresenta como general! Nordestinos é gente decente e trabalhadora, e nenhum lixo como você vai mudar isso! VTNC você e sua burrice galopante, lave a boca com ácido quando for criticar quem está em todos os Estados do BR como força de trabalho!",True,True,True
SULISTAS DESGRAÇADOS PQP VÉI,True,True,True
mention É este gente que massas universidades estão formando. Lamentável!!! Futuro deprimente do país nas mãos deste lixo.,True,True,False
Eu quero que vá tomar no cu cada babaca filho da puta que votou nesse carioca miliciano criminoso do caralho e que morra com três tiros na cara e dois no meio do cu.,True,True,True
RS devia mesmo se separar do resto do pais PELO BEM DO BRASIL PQPP É UM FAVOR QUE OS SULISTAS FAZEM PROS BRASILEIROS… e eu me mudo na hora desse lixo,True,True,True
"mention Ai é questão da richa do funk carioca e paulista. O daniel tem umas 2 ou 3 musicas no top brasil do spotify, pouca merda não é",False,False,True
"mention Lixo se fosse filho da puta da tua mãe seu merda, escória e vc que não vale nada nordestino burro , repito nordestino e lixo mesmo por culpa deles e de vagabundo igual a vc que vamos ter um ex presídiario de presidente,troca vc por bosta e prejuízo ainda",True,True,True
"mention Prefeito de merda. Chove e a cidade para e isso foi sempre. Ficou anos na prefeitura e não mudou nada. Já andou de ônibus uma vez na vida, seu arrobado !? Anda um pouco pra ver como é ser carioca mas não vai na zona sul não, vem pra zona oeste e zona norte.",True,True,True
Ai olha os bolsonaristas escroto igual a ele preconceituoso imundos nem com dinheiro tu se torna bonita sua merda toma no cu esse desse povo que vota nesse homem lixo do caralho tudo que vc tá desejando pros nordestino que Deus te cobre em dobro sua ridícula mal amada nojo 🤮 🤬,True,True,True
Vagabundos FDP! Como vocês tem a coragem de enganar os nordestinos e deixá-los na miséria. Pisando em cachorro morto. peço a Deus que mande um castigo jamais visto à essa corja de ladrões.,True,True,True
mention vai mamar uma piroca grossa carioca lixo,True,True,True
"A sensação térmica ontem chegou aos 54ºC. Depois de tantos dias de chuva, o carioca merecia uma praia, sombra e água de coco. Mas a responsabilidade de cuidar da praia também é nossa. Inadmissível as praias do RJ ficarem como ficaram ontem, puro lixo.",False,False,True
"mention O mais engraçado nisso, que vieram aqui no nordeste e fecharam todas as comportas das distribuições do rio são Francisco para nos nordestino e nada se fala, posso dizer que isso sim é GENOCÍDIO do atual governo. Bora Randolph dau dessa merda de Tweet e vaz alguma coisa.",False,False,True
"os caras jogaram 3 pênaltis no lixo, parece até o flamengo na supercopa contra o Atlético mineiro",False,False,False
Sua vida está uma merda Nordestino??? FAZ UM L!!!,True,True,True
